Name of Commodity,Variation,Year,Month,Rainfall,Temperature,Humidity,Pesticide,Price
12,18,0,5,887,33,85,2281,"1,845"
13,19,0,5,808,34,86,2281,8008
13,20,0,5,419,34,91,2281,7468
13,21,0,5,820,33,90,2281,7519
13,22,0,5,376,34,89,2281,6607
13,23,0,5,780,32,87,2281,June
13,24,0,5,604,32,80,2281,4869
13,25,0,5,360,32,87,2281,4869
13,26,0,5,614,32,91,2281,4952
14,27,0,5,781,32,77,2281,10968
14,28,0,5,868,32,89,2281,10446
14,29,0,5,239,32,91,2281,11148
14,30,0,5,691,34,91,2281,7801
14,31,0,5,644,32,90,2281,8433
14,32,0,5,324,33,81,2281,12211
14,33,0,5,869,32,90,2281,7013
14,34,0,5,613,33,89,2281,7447
14,24,0,5,925,33,77,2281,9424
14,25,0,5,435,33,87,2281,3725
14,26,0,5,792,32,79,2281,7089
15,35,0,5,508,32,83,2281,4933
15,36,0,5,887,34,90,2281,5738
15,37,0,5,905,34,82,2281,6103
15,38,0,5,342,32,80,2281,9253
16,35,0,5,615,33,91,2281,12901
16,39,0,5,861,33,81,2281,8415
16,40,0,5,685,33,81,2281,6652
16,41,0,5,322,33,78,2281,8240
16,42,0,5,933,33,85,2281,61667
16,43,0,5,552,34,78,2281,23178
17,35,0,5,380,32,88,2281,3400
17,37,0,5,611,34,81,2281,3738
17,44,0,5,918,33,88,2281,3783
18,45,0,5,268,34,86,2281,3778
18,46,0,5,532,33,91,2281,2373
18,47,0,5,750,33,78,2281,8845
18,48,0,5,278,32,79,2281,9919
18,49,0,5,891,33,77,2281,18447
18,50,0,5,552,32,87,2281,4017
18,51,0,5,667,33,86,2281,21022
18,52,0,5,307,33,79,2281,13609
18,53,0,5,544,32,80,2281,11000
18,54,0,5,269,32,78,2281,12576
18,55,0,5,351,34,79,2281,9348
18,56,0,5,667,32,90,2281,9216
19,57,0,5,686,32,77,2281,"3,033"
19,58,0,5,641,33,83,2281,"4,325"
19,59,0,5,457,33,89,2281,-
19,60,0,5,711,33,78,2281,-
19,61,0,5,858,34,90,2281,-
19,23,0,5,560,33,79,2281,June
19,62,0,5,921,34,91,2281,-
19,63,0,5,483,33,82,2281,-
19,64,0,5,636,34,86,2281,"4,800"
20,65,0,5,563,32,77,2281,"32,219"
20,66,0,5,668,34,86,2281,"17,417"
21,67,0,5,641,32,79,2281,"10,600"
21,68,0,5,837,33,85,2281,"8,500"
21,69,0,5,543,34,80,2281,"6,600"
21,70,0,5,836,32,88,2281,"14,728"
21,71,0,5,269,34,80,2281,"10,825"
21,72,0,5,456,32,81,2281,"7,480"
21,73,0,5,526,33,87,2281,-
21,74,0,5,398,32,82,2281,-
21,23,0,5,920,32,89,2281,
21,75,0,5,619,32,86,2281,-
21,76,0,5,739,32,88,2281,-
21,77,0,5,456,32,77,2281,-
21,78,0,5,913,33,85,2281,-
21,79,0,5,490,34,78,2281,-
21,80,0,5,684,34,86,2281,-
21,81,0,5,343,34,88,2281,-
21,82,0,5,907,32,84,2281,-
21,83,0,5,381,34,89,2281,-
21,84,0,5,578,32,88,2281,-
21,85,0,5,347,34,82,2281,-
22,86,0,5,382,32,80,2281,"27,225"
22,23,0,5,240,32,78,2281,
22,23,0,5,493,32,87,2281,
22,1,0,5,466,32,81,2281,"33,296"
22,87,0,5,677,33,78,2281,"53,517"
22,88,0,5,906,32,84,2281,"11,500"
23,87,0,5,780,34,81,2281,"46,292"
23,23,0,5,914,32,86,2281,
23,23,0,5,361,32,91,2281,
23,5,0,5,362,32,77,2281,"39,813"
23,88,0,5,428,33,80,2281,-
24,89,0,5,837,33,92,2281,"2,979"
24,90,0,5,310,32,77,2281,"3,774"
25,91,0,5,657,33,80,2281,786
25,23,0,5,743,33,81,2281,
25,23,0,5,368,34,84,2281,
25,92,0,5,734,32,87,2281,"1,090"
25,93,0,5,898,34,84,2281,782
25,94,0,5,498,32,89,2281,733
25,95,0,5,528,32,90,2281,"3,250"
25,96,0,5,892,33,84,2281,"5,265"
25,97,0,5,371,34,79,2281,221
26,98,0,5,848,32,79,2281,117
26,23,0,5,674,32,89,2281,June
27,23,0,5,616,32,86,2281,
28,99,0,5,515,34,87,2281,594
29,100,0,5,636,32,92,2281,"5,228"
29,101,0,5,839,34,90,2281,-
30,18,0,5,838,34,89,2281,"82,900"
31,102,0,5,490,34,82,2281,"6,325"
32,18,0,5,865,34,83,2281,"5,825"
33,18,0,5,548,34,86,2281,"5,400"
34,103,0,5,301,32,84,2281,"2,180"
34,23,0,5,389,33,77,2281,
34,23,0,5,557,34,80,2281,
35,104,0,5,364,32,87,2281,"37,182"
35,23,0,5,889,32,80,2281,
35,23,0,5,697,33,87,2281,
35,105,0,5,521,34,82,2281,"36,924"
35,106,0,5,910,33,80,2281,"36,046"
35,107,0,5,800,32,83,2281,"12,910"
35,108,0,5,360,34,92,2281,"23,799"
36,109,0,5,326,34,83,2281,"51,509"
36,90,0,5,433,34,91,2281,"69,758"
37,110,0,5,542,34,80,2281,"1,067"
37,111,0,5,511,32,83,2281,729
37,23,0,5,768,33,78,2281,
37,23,0,5,798,32,84,2281,
37,112,0,5,590,34,84,2281,-
37,113,0,5,424,33,85,2281,985
38,114,0,5,258,32,89,2281,"32,833"
38,115,0,5,387,33,90,2281,"29,056"
38,23,0,5,320,33,88,2281,
38,23,0,5,775,32,82,2281,
38,116,0,5,276,33,92,2281,"24,880"
38,23,0,5,406,32,86,2281,
38,23,0,5,578,34,91,2281,
38,117,0,5,466,32,89,2281,"24,133"
38,23,0,5,361,33,83,2281,
38,23,0,5,869,34,90,2281,
38,118,0,5,684,32,81,2281,"21,493"
38,119,0,5,429,33,92,2281,"34,958"
38,5,0,5,710,33,78,2281,"28,567"
38,120,0,5,798,33,78,2281,"22,361"
39,121,0,5,473,34,81,2281,"20,585"
39,120,0,5,421,34,88,2281,"14,939"
39,122,0,5,379,33,78,2281,"48,167"
39,120,0,5,548,34,88,2281,"49,350"
39,123,0,5,442,34,87,2281,"66,600"
39,124,0,5,657,34,77,2281,"38,875"
39,125,0,5,282,33,86,2281,"85,000"
39,126,0,5,528,32,92,2281,"31,750"
39,127,0,5,705,34,80,2281,"12,034"
39,120,0,5,441,32,87,2281,"10,142"
39,23,0,5,301,33,78,2281,June
39,128,0,5,591,33,88,2281,"63,029"
39,129,0,5,518,32,88,2281,"61,250"
39,130,0,5,652,33,84,2281,"54,850"
39,120,0,5,699,33,90,2281,"40,532"
39,131,0,5,739,32,83,2281,"17,396"
39,132,0,5,438,32,92,2281,"60,330"
39,133,0,5,793,32,86,2281,"44,353"
39,134,0,5,655,34,83,2281,"13,084"
39,135,0,5,575,34,81,2281,"15,918"
39,136,0,5,878,34,92,2281,"12,557"
39,137,0,5,935,34,78,2281,"80,000"
40,137,0,5,319,34,91,2281,"135,000"
40,138,0,5,439,34,90,2281,"47,494"
40,139,0,5,565,32,86,2281,"37,300"
40,140,0,5,719,34,92,2281,"70,135"
40,141,0,5,678,33,82,2281,"44,083"
40,142,0,5,479,33,92,2281,"58,750"
41,18,0,5,328,33,92,2281,"30,161"
42,143,0,5,919,34,90,2281,"9,492"
42,23,0,5,416,32,91,2281,
42,23,0,5,880,33,78,2281,
42,1,0,5,491,33,78,2281,"6,510"
42,124,0,5,535,32,91,2281,"3,365"
42,144,0,5,353,34,91,2281,"1,971"
43,145,0,5,509,34,80,2281,"5,370"
43,146,0,5,632,33,80,2281,"4,390"
43,147,0,5,710,32,92,2281,"5,203"
43,148,0,5,495,34,84,2281,"5,468"
43,149,0,5,375,34,81,2281,"5,312"
43,150,0,5,730,32,78,2281,"3,600"
44,151,0,5,936,34,83,2281,"10,318"
44,124,0,5,549,33,80,2281,"5,282"
45,152,0,5,454,33,89,2281,"3,511"
45,153,0,5,504,32,88,2281,"1,878"
45,154,0,5,487,32,78,2281,370
45,155,0,5,810,34,79,2281,354
45,156,0,5,241,32,88,2281,"5,773"
45,157,0,5,473,34,81,2281,-
45,158,0,5,659,34,77,2281,"1,467"
45,159,0,5,595,34,80,2281,"13,419"
45,160,0,5,462,32,77,2281,"5,642"
45,161,0,5,897,32,85,2281,"11,289"
46,162,0,5,789,33,84,2281,"2,533"
46,163,0,5,299,34,77,2281,"6,620"
46,164,0,5,748,33,86,2281,"4,334"
46,23,0,5,416,33,92,2281,June
46,165,0,5,804,34,86,2281,231
46,166,0,5,484,34,77,2281,428
46,167,0,5,392,34,83,2281,332
46,168,0,5,470,34,89,2281,"3,005"
46,169,0,5,922,33,91,2281,"2,763"
46,43,0,5,701,33,88,2281,"3,312"
46,170,0,5,406,32,86,2281,"18,317"
46,171,0,5,333,32,90,2281,"9,461"
46,172,0,5,513,34,89,2281,"5,755"
47,173,0,5,386,32,80,2281,"2,459"
47,174,0,5,676,33,79,2281,"2,110"
47,175,0,5,912,33,80,2281,"2,238"
48,23,0,5,554,32,79,2281,"1,965"
47,176,0,5,550,34,92,2281,"3,196"
47,177,0,5,931,33,89,2281,"3,155"
47,178,0,5,662,33,79,2281,"1,866"
47,179,0,5,366,33,88,2281,"1,796"
47,180,0,5,819,34,79,2281,"1,866"
47,181,0,5,803,32,78,2281,"5,599"
47,182,0,5,655,34,84,2281,"4,203"
47,183,0,5,648,32,79,2281,"2,522"
47,184,0,5,652,32,80,2281,"4,202"
47,185,0,5,770,32,87,2281,"2,644"
47,186,0,5,709,34,88,2281,"3,014"
47,187,0,5,646,33,81,2281,"4,072"
47,188,0,5,694,34,84,2281,"2,572"
47,189,0,5,810,34,88,2281,"2,375"
47,190,0,5,512,33,92,2281,"2,084"
47,191,0,5,776,33,78,2281,"2,867"
47,192,0,5,880,34,82,2281,"3,675"
47,193,0,5,861,34,80,2281,"3,219"
47,194,0,5,305,32,79,2281,"4,956"
47,195,0,5,666,33,86,2281,"3,149"
47,196,0,5,449,34,77,2281,"2,703"
47,197,0,5,824,33,90,2281,"2,636"
47,198,0,5,815,32,89,2281,"1,267"
47,199,0,5,500,32,85,2281,"1,815"
47,200,0,5,458,34,87,2281,"1,559"
47,201,0,5,285,34,77,2281,"1,340"
47,202,0,5,672,33,92,2281,"1,402"
47,203,0,5,674,34,82,2281,"2,131"
47,204,0,5,832,32,91,2281,"1,436"
47,205,0,5,920,33,90,2281,"1,506"
47,206,0,5,630,33,89,2281,"2,777"
47,23,0,5,803,33,86,2281,June
47,207,0,5,810,34,87,2281,387
47,208,0,5,913,32,89,2281,"1,323"
49,209,0,5,476,32,88,2281,"5,808"
49,210,0,5,285,32,82,2281,"5,728"
50,211,0,5,691,34,83,2281,"6,779"
50,170,0,5,866,34,81,2281,"8,886"
51,212,0,5,693,34,88,2281,"2,575"
51,15,0,5,334,34,80,2281,"1,526"
52,213,0,5,397,34,92,2281,"2,897"
52,22,0,5,462,32,89,2281,"3,681"
52,214,0,5,675,33,83,2281,"3,282"
52,215,0,5,879,34,81,2281,"2,905"
52,216,0,5,796,33,90,2281,"1,254"
52,217,0,5,273,34,89,2281,527
0,0,0,6,726,34,80,1869,"2,237"
0,1,0,6,263,34,82,1869,"2,535"
0,2,0,6,592,33,90,1869,"2,193"
0,3,0,6,419,32,88,1869,-
0,4,0,6,507,33,83,1869,-
1,5,0,6,739,33,78,1869,-
1,6,0,6,608,34,89,1869,-
1,7,0,6,498,33,87,1869,-
2,8,0,6,562,32,82,1869,"2,467"
2,5,0,6,341,34,83,1869,"2,319"
2,6,0,6,291,34,81,1869,"2,153"
2,7,0,6,923,32,84,1869,"2,391"
3,8,0,6,589,32,82,1869,"5,251"
3,5,0,6,971,33,89,1869,"4,248"
3,6,0,6,855,34,77,1869,"3,723"
3,7,0,6,683,34,89,1869,"4,835"
4,1,0,6,223,33,82,1869,-
4,6,0,6,875,33,77,1869,"3,780"
4,3,0,6,619,34,78,1869,-
5,8,0,6,747,33,88,1869,"5,043"
5,5,0,6,928,34,87,1869,"4,277"
5,6,0,6,518,34,77,1869,"3,701"
5,7,0,6,784,32,81,1869,"4,875"
6,9,0,6,961,34,90,1869,"3,670"
7,10,0,6,474,32,81,1869,"8,889"
7,11,0,6,435,33,89,1869,"8,305"
7,12,0,6,261,32,90,1869,"6,623"
8,13,0,6,799,32,83,1869,"2,494"
8,14,0,6,734,34,77,1869,"2,488"
9,13,0,6,857,34,92,1869,"2,750"
9,14,0,6,491,34,82,1869,"2,564"
10,15,0,6,492,32,84,1869,"2,462"
10,16,0,6,300,32,85,1869,"3,032"
11,15,0,6,407,32,91,1869,"3,116"
11,17,0,6,827,34,83,1869,"4,068"
12,18,0,6,590,33,84,1869,"1,867"
13,19,0,6,552,32,87,1869,7870
13,20,0,6,573,34,88,1869,7132
13,21,0,6,820,33,88,1869,7791
13,22,0,6,669,32,92,1869,6518
13,23,0,6,332,32,92,1869,July
13,24,0,6,823,33,84,1869,4614
13,25,0,6,695,32,84,1869,4614
13,26,0,6,226,34,91,1869,4351
14,27,0,6,974,32,80,1869,10689
14,28,0,6,585,32,82,1869,10392
14,29,0,6,912,32,86,1869,10904
14,30,0,6,480,34,80,1869,7617
14,31,0,6,597,33,84,1869,8517
14,32,0,6,976,34,88,1869,11658
14,33,0,6,539,33,92,1869,7037
14,34,0,6,371,32,81,1869,7326
14,24,0,6,468,33,91,1869,8294
14,25,0,6,825,32,79,1869,3523
14,26,0,6,347,32,78,1869,6823
15,35,0,6,781,32,78,1869,5234
15,36,0,6,685,34,88,1869,5950
15,37,0,6,503,34,81,1869,6390
15,38,0,6,909,33,79,1869,9196
16,35,0,6,605,34,90,1869,13273
16,39,0,6,548,34,90,1869,8308
16,40,0,6,602,32,79,1869,6630
16,41,0,6,421,34,82,1869,8162
16,42,0,6,816,34,86,1869,48000
16,43,0,6,461,34,91,1869,23563
17,35,0,6,760,33,87,1869,3419
17,37,0,6,607,33,82,1869,3940
17,44,0,6,744,33,78,1869,3650
18,45,0,6,830,32,89,1869,3500
18,46,0,6,977,32,91,1869,2182
18,47,0,6,860,32,78,1869,8260
18,48,0,6,242,33,85,1869,8106
18,49,0,6,424,33,83,1869,17971
18,50,0,6,1000,34,86,1869,11809
18,51,0,6,856,32,79,1869,14508
18,52,0,6,473,34,84,1869,13280
18,53,0,6,394,34,82,1869,12419
18,54,0,6,668,34,90,1869,12269
18,55,0,6,232,34,91,1869,9142
18,56,0,6,537,34,84,1869,9181
19,57,0,6,985,32,83,1869,"2,800"
19,58,0,6,513,32,82,1869,-
19,59,0,6,925,34,89,1869,-
19,60,0,6,666,32,77,1869,-
19,61,0,6,930,32,80,1869,-
19,23,0,6,621,32,84,1869,July
19,62,0,6,664,33,79,1869,-
19,63,0,6,674,34,82,1869,-
19,64,0,6,965,32,84,1869,"4,300"
20,65,0,6,876,33,90,1869,"35,964"
20,66,0,6,789,34,89,1869,"17,417"
21,67,0,6,585,33,82,1869,"10,500"
21,68,0,6,303,34,80,1869,"8,500"
21,69,0,6,542,33,84,1869,"6,600"
21,70,0,6,445,32,92,1869,"12,888"
21,71,0,6,892,32,88,1869,-
21,72,0,6,452,32,89,1869,-
21,73,0,6,265,32,92,1869,-
21,74,0,6,767,32,90,1869,-
21,23,0,6,977,33,77,1869,
21,75,0,6,576,33,90,1869,-
21,76,0,6,597,32,87,1869,-
21,77,0,6,591,34,88,1869,-
21,78,0,6,439,32,92,1869,-
21,79,0,6,877,32,81,1869,-
21,80,0,6,992,32,79,1869,-
21,81,0,6,820,33,92,1869,-
21,82,0,6,610,34,87,1869,-
21,83,0,6,726,32,83,1869,-
21,84,0,6,545,33,82,1869,-
21,85,0,6,719,34,92,1869,-
22,86,0,6,395,34,90,1869,-
22,23,0,6,789,32,78,1869,
22,23,0,6,707,34,82,1869,
22,1,0,6,796,32,79,1869,-
22,87,0,6,571,34,85,1869,-
22,88,0,6,851,34,80,1869,-
23,87,0,6,521,32,90,1869,"54,600"
23,23,0,6,518,34,88,1869,
23,23,0,6,953,32,83,1869,
23,5,0,6,946,33,77,1869,"39,813"
23,88,0,6,541,33,92,1869,-
24,89,0,6,780,32,92,1869,-
24,90,0,6,353,34,85,1869,-
25,91,0,6,1004,33,91,1869,786
25,23,0,6,837,34,90,1869,
25,23,0,6,566,32,86,1869,
25,92,0,6,760,34,88,1869,"1,090"
25,93,0,6,369,33,86,1869,-
25,94,0,6,245,33,83,1869,733
25,95,0,6,877,33,78,1869,"3,250"
25,96,0,6,425,33,82,1869,"3,736"
25,97,0,6,709,34,79,1869,-
26,98,0,6,686,34,78,1869,117
26,23,0,6,390,34,83,1869,July
27,23,0,6,604,33,82,1869,
28,99,0,6,482,32,80,1869,-
29,100,0,6,698,34,89,1869,-
29,101,0,6,769,32,92,1869,-
30,18,0,6,422,33,78,1869,"82,900"
31,102,0,6,696,32,92,1869,-
32,18,0,6,570,34,80,1869,"5,825"
33,18,0,6,420,33,81,1869,-
34,103,0,6,644,32,90,1869,-
34,23,0,6,965,32,89,1869,
34,23,0,6,643,33,81,1869,
35,104,0,6,325,32,81,1869,"37,892"
35,23,0,6,993,32,91,1869,
35,23,0,6,771,34,85,1869,
35,105,0,6,909,32,80,1869,"36,874"
35,106,0,6,659,34,82,1869,"35,477"
35,107,0,6,931,33,90,1869,"13,043"
35,108,0,6,912,32,88,1869,"25,984"
36,109,0,6,615,33,86,1869,"50,641"
36,90,0,6,429,32,81,1869,"71,767"
37,110,0,6,376,33,77,1869,"1,075"
37,111,0,6,457,33,82,1869,766
37,23,0,6,447,33,89,1869,
37,23,0,6,758,34,90,1869,
37,112,0,6,264,34,85,1869,-
37,113,0,6,264,34,81,1869,"1,000"
38,114,0,6,511,34,80,1869,"32,833"
38,115,0,6,1004,33,79,1869,"28,682"
38,23,0,6,424,33,83,1869,
38,23,0,6,612,32,82,1869,
38,116,0,6,640,34,90,1869,"24,967"
38,23,0,6,967,32,77,1869,
38,23,0,6,399,34,91,1869,
38,117,0,6,631,32,77,1869,"23,471"
38,23,0,6,244,32,89,1869,
38,23,0,6,480,34,91,1869,
38,118,0,6,223,32,91,1869,"21,483"
38,119,0,6,534,32,77,1869,"35,033"
38,5,0,6,459,34,92,1869,"28,710"
38,120,0,6,442,33,90,1869,"22,389"
39,121,0,6,870,32,81,1869,"20,194"
39,120,0,6,877,34,84,1869,"15,159"
39,122,0,6,515,33,83,1869,"48,167"
39,120,0,6,347,32,90,1869,"49,642"
39,123,0,6,231,34,89,1869,"65,850"
39,124,0,6,899,32,85,1869,"39,177"
39,125,0,6,696,32,90,1869,"85,000"
39,126,0,6,589,34,80,1869,"25,500"
39,127,0,6,438,34,82,1869,"11,988"
39,120,0,6,263,33,83,1869,"10,103"
39,23,0,6,985,32,83,1869,July
39,128,0,6,633,32,90,1869,"64,609"
39,129,0,6,975,33,88,1869,"62,047"
39,130,0,6,377,34,80,1869,"56,033"
39,120,0,6,254,32,85,1869,"40,356"
39,131,0,6,932,32,85,1869,"15,261"
39,132,0,6,223,34,88,1869,"60,364"
39,133,0,6,224,34,82,1869,"43,599"
39,134,0,6,345,33,81,1869,"13,060"
39,135,0,6,526,34,85,1869,"15,879"
39,136,0,6,820,33,90,1869,"12,157"
39,137,0,6,585,32,85,1869,"80,000"
40,137,0,6,780,34,82,1869,"135,000"
40,138,0,6,255,33,82,1869,"47,269"
40,139,0,6,643,32,92,1869,"37,800"
40,140,0,6,746,32,86,1869,"66,617"
40,141,0,6,637,32,80,1869,"42,764"
40,142,0,6,540,34,91,1869,"46,389"
41,18,0,6,726,32,81,1869,"29,937"
42,143,0,6,564,34,87,1869,"8,321"
42,23,0,6,937,34,79,1869,
42,23,0,6,325,34,80,1869,
42,1,0,6,925,32,92,1869,"5,501"
42,124,0,6,819,32,83,1869,"2,886"
42,144,0,6,362,32,77,1869,"2,334"
43,145,0,6,495,32,92,1869,"3,563"
43,146,0,6,561,34,85,1869,"5,778"
43,147,0,6,525,32,91,1869,"6,328"
43,148,0,6,981,32,91,1869,"6,365"
43,149,0,6,250,32,80,1869,"6,052"
43,150,0,6,754,32,84,1869,"4,463"
44,151,0,6,874,34,81,1869,"9,026"
44,124,0,6,269,32,79,1869,"4,427"
45,152,0,6,260,34,80,1869,"3,500"
45,153,0,6,734,34,80,1869,"2,139"
45,154,0,6,369,32,92,1869,304
45,155,0,6,897,34,90,1869,310
45,156,0,6,321,32,79,1869,"5,234"
45,157,0,6,671,32,80,1869,"2,888"
45,158,0,6,649,34,87,1869,"1,610"
45,159,0,6,477,32,77,1869,"12,942"
45,160,0,6,281,34,87,1869,-
45,161,0,6,378,34,87,1869,"10,575"
46,162,0,6,576,34,90,1869,"1,000"
46,163,0,6,621,34,84,1869,"6,289"
46,164,0,6,673,33,77,1869,"2,890"
46,23,0,6,418,33,85,1869,July
46,165,0,6,956,32,84,1869,233
46,166,0,6,693,34,90,1869,418
46,167,0,6,628,32,91,1869,331
46,168,0,6,774,32,80,1869,"3,386"
46,169,0,6,765,33,77,1869,"2,500"
46,43,0,6,890,33,85,1869,"3,380"
46,170,0,6,655,33,79,1869,"20,352"
46,171,0,6,830,34,84,1869,"9,865"
46,172,0,6,826,33,88,1869,"10,000"
47,173,0,6,579,34,80,1869,"3,619"
47,174,0,6,661,33,82,1869,"2,447"
47,175,0,6,918,34,78,1869,"2,394"
48,23,0,6,772,33,87,1869,"2,355"
47,176,0,6,296,34,92,1869,"3,089"
47,177,0,6,331,33,88,1869,"2,865"
47,178,0,6,248,32,82,1869,"1,908"
47,179,0,6,472,34,87,1869,"1,775"
47,180,0,6,677,34,86,1869,"1,943"
47,181,0,6,791,32,77,1869,"4,625"
47,182,0,6,584,33,79,1869,"4,032"
47,183,0,6,729,32,88,1869,"2,596"
47,184,0,6,802,32,82,1869,"3,640"
47,185,0,6,978,33,82,1869,"2,350"
47,186,0,6,860,34,81,1869,"2,940"
47,187,0,6,373,34,79,1869,"3,235"
47,188,0,6,550,32,92,1869,"2,540"
47,189,0,6,1000,34,91,1869,"2,869"
47,190,0,6,535,34,92,1869,"2,306"
47,191,0,6,683,32,87,1869,"2,724"
47,192,0,6,482,33,80,1869,"3,611"
47,193,0,6,917,34,85,1869,"4,954"
47,194,0,6,652,34,78,1869,"5,262"
47,195,0,6,265,33,91,1869,"3,081"
47,196,0,6,426,33,90,1869,"2,759"
47,197,0,6,343,34,85,1869,"2,272"
47,198,0,6,742,34,86,1869,"1,458"
47,199,0,6,540,32,85,1869,"1,979"
47,200,0,6,975,32,87,1869,"1,603"
47,201,0,6,389,33,78,1869,"1,434"
47,202,0,6,876,34,79,1869,"1,680"
47,203,0,6,461,32,85,1869,"1,949"
47,204,0,6,258,34,89,1869,"1,512"
47,205,0,6,307,33,90,1869,"1,636"
47,206,0,6,742,33,83,1869,"3,399"
47,23,0,6,493,32,87,1869,July
47,207,0,6,998,32,82,1869,494
47,208,0,6,431,34,77,1869,"1,583"
49,209,0,6,407,32,91,1869,"5,738"
49,210,0,6,302,33,92,1869,"5,575"
50,211,0,6,533,34,87,1869,"6,877"
50,170,0,6,980,32,90,1869,"8,044"
51,212,0,6,260,32,77,1869,"2,548"
51,15,0,6,737,32,84,1869,"1,488"
52,213,0,6,677,33,79,1869,"2,849"
52,22,0,6,495,34,88,1869,"3,390"
52,214,0,6,235,33,87,1869,"3,414"
52,215,0,6,467,34,78,1869,"3,031"
52,216,0,6,700,33,91,1869,"1,198"
52,217,0,6,360,33,85,1869,550
0,0,0,7,715,34,82,1867,-
0,1,0,7,158,33,91,1867,"2,466"
0,2,0,7,976,32,78,1867,"2,222"
0,3,0,7,429,32,90,1867,-
0,4,0,7,852,34,81,1867,-
1,5,0,7,320,31,86,1867,"2,300"
1,6,0,7,712,34,90,1867,"2,057"
1,7,0,7,97,31,83,1867,-
2,8,0,7,625,31,83,1867,"2,611"
2,5,0,7,111,33,81,1867,"2,460"
2,6,0,7,286,34,79,1867,"2,279"
2,7,0,7,618,34,82,1867,"2,416"
3,8,0,7,254,34,88,1867,"5,247"
3,5,0,7,267,31,91,1867,"4,289"
3,6,0,7,357,31,83,1867,"3,819"
3,7,0,7,211,31,78,1867,"4,853"
4,1,0,7,910,32,82,1867,-
4,6,0,7,1024,34,89,1867,"3,780"
4,3,0,7,1056,34,90,1867,-
5,8,0,7,499,32,89,1867,"5,097"
5,5,0,7,190,31,80,1867,"4,369"
5,6,0,7,388,33,75,1867,"3,833"
5,7,0,7,202,33,82,1867,"4,898"
6,9,0,7,223,32,88,1867,"3,745"
7,10,0,7,352,32,88,1867,"8,744"
7,11,0,7,165,32,87,1867,"8,117"
7,12,0,7,268,31,89,1867,"6,498"
8,13,0,7,557,33,77,1867,"2,480"
8,14,0,7,312,32,91,1867,"2,494"
9,13,0,7,311,31,79,1867,-
9,14,0,7,1037,31,82,1867,"2,544"
10,15,0,7,342,33,80,1867,"2,457"
10,16,0,7,975,32,84,1867,"3,019"
11,15,0,7,371,34,76,1867,"3,116"
11,17,0,7,899,33,85,1867,"4,059"
12,18,0,7,442,34,90,1867,"1,893"
13,19,0,7,591,34,81,1867,8020
13,20,0,7,409,31,76,1867,6787
13,21,0,7,864,32,91,1867,8075
13,22,0,7,593,33,75,1867,6380
13,23,0,7,843,33,83,1867,August
13,24,0,7,455,34,91,1867,4703
13,25,0,7,830,31,82,1867,4703
13,26,0,7,874,32,84,1867,4598
14,27,0,7,288,33,86,1867,10378
14,28,0,7,879,32,75,1867,10404
14,29,0,7,409,31,82,1867,10661
14,30,0,7,252,33,76,1867,7303
14,31,0,7,777,33,89,1867,8400
14,32,0,7,615,33,76,1867,11607
14,33,0,7,481,32,76,1867,6958
14,34,0,7,323,31,91,1867,7167
14,24,0,7,614,34,83,1867,7683
14,25,0,7,934,33,88,1867,3324
14,26,0,7,117,31,88,1867,6542
15,35,0,7,297,34,75,1867,5362
15,36,0,7,214,32,81,1867,5952
15,37,0,7,912,34,83,1867,6273
15,38,0,7,545,31,75,1867,9156
16,35,0,7,119,34,90,1867,13535
16,39,0,7,1050,33,84,1867,9034
16,40,0,7,635,32,88,1867,6827
16,41,0,7,1044,31,78,1867,8221
16,42,0,7,285,33,89,1867,65000
16,43,0,7,532,32,83,1867,23526
17,35,0,7,320,33,84,1867,3466
17,37,0,7,441,32,78,1867,3713
17,44,0,7,743,32,83,1867,3585
18,45,0,7,934,34,81,1867,3523
18,46,0,7,333,34,89,1867,2295
18,47,0,7,889,34,82,1867,8012
18,48,0,7,771,32,81,1867,7737
18,49,0,7,330,32,91,1867,17349
18,50,0,7,250,31,83,1867,15062
18,51,0,7,505,33,85,1867,15459
18,52,0,7,537,34,80,1867,14369
18,53,0,7,673,33,87,1867,12750
18,54,0,7,759,32,89,1867,12048
18,55,0,7,988,33,90,1867,9076
18,56,0,7,198,32,80,1867,8988
19,57,0,7,489,32,77,1867,"3,033"
19,58,0,7,1037,34,80,1867,"4,325"
19,59,0,7,524,31,77,1867,-
19,60,0,7,516,34,85,1867,-
19,61,0,7,1067,33,76,1867,-
19,23,0,7,181,31,89,1867,August
19,62,0,7,423,32,79,1867,-
19,63,0,7,818,33,84,1867,-
19,64,0,7,106,31,87,1867,"4,800"
20,65,0,7,652,34,76,1867,"31,706"
20,66,0,7,1047,33,78,1867,"17,083"
21,67,0,7,701,34,82,1867,"16,500"
21,68,0,7,424,32,78,1867,"12,750"
21,69,0,7,921,32,89,1867,"10,550"
21,70,0,7,379,33,76,1867,"13,125"
21,71,0,7,390,32,90,1867,"10,014"
21,72,0,7,637,32,75,1867,"6,475"
21,73,0,7,213,33,78,1867,-
21,74,0,7,552,32,88,1867,-
21,23,0,7,929,31,84,1867,
21,75,0,7,144,34,90,1867,-
21,76,0,7,718,32,90,1867,-
21,77,0,7,233,32,81,1867,-
21,78,0,7,269,34,90,1867,-
21,79,0,7,782,32,84,1867,-
21,80,0,7,704,32,80,1867,-
21,81,0,7,273,32,80,1867,-
21,82,0,7,799,32,89,1867,-
