Name of Commodity,Variation,Year,Month,Rainfall,Temperature,Humidity,Pesticide,Price
Vegetable:,Sosha,2020,April,23,34,76,2283,"2,183"
Vegetable:,Khirai,2020,April,117,33,60,2283,"1,797"
Vegetable:,Beans,2020,April,239,32,73,2283,"2,605"
Vegetable:,Barbati,2020,April,292,34,70,2283,"3,836"
Vegetable:,Tomato Ripe,2020,April,75,33,59,2283,"2,125"
Vegetable:,Motorshooti,2020,April,21,33,57,2283,"4,349"
Vegetable:,Jinga,2020,April,257,32,74,2283,"4,393"
Vegetable:,Chichinga,2020,April,116,34,74,2283,"3,430"
Vegetable:,Dundol,2020,April,318,32,73,2283,"2,995"
Vegetable:,Radish Spinach,2020,April,178,32,75,2283,"1,315"
Vegetable:,Red Spinach,2020,April,317,33,75,2283,"1,730"
Vegetable:,Palongsak,2020,April,364,33,76,2283,"1,510"
Vegetable:,Indian Spinach,2020,April,358,34,78,2283,"1,479"
Vegetable:,Danta,2020,April,130,32,79,2283,"1,637"
Vegetable:,Cauliflower,2020,April,316,33,77,2283,"2,058"
Vegetable:,Cabbage,2020,April,158,34,59,2283,"1,466"
Vegetable:,Oal kopy,2020,April,101,32,78,2283,"1,765"
Vegetable:,Carrot,2020,April,287,34,72,2283,"2,039"
Vegetable:,,2020,April,334,34,65,2283,April
Vegetable:,Green Banana,2020,April,265,34,76,2283,422
Vegetable:,Radish,2020,April,267,33,60,2283,"1,299"
Bibidh:,Sugar-Local,2020,April,60,34,63,2283,"5,841"
Bibidh:,Sugar-foreign,2020,April,71,34,59,2283,"5,934"
Gur,Sugarcane,2020,April,346,33,73,2283,"7,349"
Gur,Dates,2020,April,57,33,65,2283,"9,079"
Salt,With Iodine,2020,April,363,33,62,2283,"2,585"
Salt,loose,2020,April,81,34,70,2283,"1,509"
Vushi,Mashur,2020,April,208,32,73,2283,"2,795"
Vushi,Chola,2020,April,184,34,57,2283,"3,612"
Vushi,Kheshari,2020,April,316,32,79,2283,"3,283"
Vushi,Wheat,2020,April,25,34,64,2283,"2,918"
Vushi,Rice kura,2020,April,183,33,74,2283,"1,246"
Vushi,Lakri cherai Mango,2020,April,37,34,74,2283,532
Paddy Aman,Fine,2020,May,640,34,82,2280,"2,449"
Paddy Aman,Medium,2020,May,385,32,76,2280,"2,094"
Paddy Aman,Coarse,2020,May,496,32,85,2280,"1,909"
Paddy Aman,Pajam,2020,May,346,32,77,2280,"2,494"
Paddy Aman,shugandhi,2020,May,274,33,76,2280,"4,225"
Paddy Aus,medium,2020,May,157,33,74,2280,"2,850"
Paddy Aus,coarse,2020,May,552,32,82,2280,-
Paddy Aus,pajam,2020,May,311,32,73,2280,-
Paddy Boro,fine,2020,May,344,33,76,2280,"2,270"
Paddy Boro,medium,2020,May,333,34,77,2280,"2,104"
Paddy Boro,coarse,2020,May,438,34,75,2280,"1,869"
Paddy Boro,pajam,2020,May,437,34,76,2280,"1,988"
Rice Aman,fine,2020,May,242,33,71,2280,"5,106"
Rice Aman,medium,2020,May,211,32,75,2280,"3,819"
Rice Aman,coarse,2020,May,591,34,73,2280,"3,350"
Rice Aman,pajam,2020,May,224,33,85,2280,"4,775"
Rice Aus,Medium,2020,May,470,33,77,2280,-
Rice Aus,coarse,2020,May,600,33,77,2280,-
Rice Aus,Pajam,2020,May,315,34,85,2280,-
Rice boro,fine,2020,May,587,34,73,2280,"4,894"
Rice boro,medium,2020,May,502,33,78,2280,"3,939"
Rice boro,coarse,2020,May,312,33,79,2280,"3,316"
Rice boro,pajam,2020,May,263,33,79,2280,"4,696"
Rice OMS,course,2020,May,626,34,76,2280,"3,294"
Aromatic rice,Chinigura,2020,May,299,32,80,2280,"8,988"
Aromatic rice,Kalojira,2020,May,274,33,79,2280,"8,462"
Aromatic rice,kataribhog,2020,May,227,32,71,2280,"6,446"
Wheat local,red,2020,May,640,34,73,2280,"2,490"
Wheat local,white,2020,May,287,34,81,2280,"2,570"
Imported,red,2020,May,216,34,79,2280,"2,250"
Imported,white,2020,May,168,33,72,2280,"2,560"
Ata,loose,2020,May,433,34,77,2280,"2,482"
Ata,Packet,2020,May,578,33,73,2280,"3,032"
flour,loose,2020,May,164,32,84,2280,"3,188"
flour,packet,2020,May,355,34,78,2280,"4,059"
Maize,-,2020,May,489,34,78,2280,"2,029"
Kalai,mash,2020,May,547,32,73,2280,7823
Kalai,mashur,2020,May,633,34,71,2280,6836
Kalai,mug,2020,May,463,34,85,2280,7751
Kalai,Chola,2020,May,299,32,77,2280,6753
Kalai,,2020,May,332,32,79,2280,May
Kalai,Motor local,2020,May,363,32,76,2280,4755
Kalai,Motor foreign,2020,May,326,34,83,2280,4755
Kalai,kheshari,2020,May,372,32,72,2280,5334
Dal,Mash gota,2020,May,215,34,77,2280,10893
Dal,Broken,2020,May,259,32,84,2280,10491
Dal,Mashur local gota,2020,May,462,32,81,2280,11440
Dal,Mashur broken,2020,May,197,33,72,2280,8146
Dal,Mashur foreign,2020,May,349,32,83,2280,9271
Dal,Mug local,2020,May,568,33,84,2280,13274
Dal,Chola gota,2020,May,482,34,83,2280,7234
Dal,Chola broken,2020,May,346,34,79,2280,7690
Dal,Motor local,2020,May,577,32,85,2280,9821
Dal,Motor foreign,2020,May,217,33,79,2280,3988
Dal,kheshari,2020,May,166,33,71,2280,7371
Oil seed,Mustard,2020,May,572,34,73,2280,4991
Oil seed,Tishi,2020,May,596,34,79,2280,6156
Oil seed,Til,2020,May,204,34,78,2280,8919
Oil seed,Nut,2020,May,463,34,77,2280,9610
Oil,Mustard,2020,May,178,32,75,2280,13029
Oil,Soyabeen,2020,May,434,33,78,2280,8618
Oil,Pulm,2020,May,458,32,71,2280,7105
Oil,Ghee (dalda),2020,May,267,33,77,2280,8314
Oil,Butter oil,2020,May,524,32,83,2280,60000
Oil,Coconut,2020,May,415,34,71,2280,23216
khail,Mustard,2020,May,206,32,80,2280,3363
khail,Til,2020,May,575,32,83,2280,3856
khail,Others,2020,May,498,34,77,2280,3758
Spice,Onion local,2020,May,309,34,75,2280,3801
Spice,Onion imported,2020,May,506,32,80,2280,3433
Spice,Garlic local,2020,May,406,32,74,2280,9223
Spice,Garlic imported,2020,May,221,32,80,2280,12632
Spice,Chilli dried,2020,May,535,32,83,2280,19829
Spice,Green chilli,2020,May,620,33,80,2280,3017
Spice,Ginger local,2020,May,573,33,84,2280,27566
Spice,Ginger imported,2020,May,453,33,73,2280,15243
Spice,Turmeric round,2020,May,223,33,78,2280,11000
Spice,Turmeric long,2020,May,326,34,72,2280,12483
Spice,Coriander old,2020,May,303,32,81,2280,8791
Spice,Coriander new,2020,May,214,32,78,2280,9249
Jute,White/tosha top,2020,May,323,32,72,2280,"3,383"
Jute,Middle,2020,May,337,33,85,2280,"4,496"
Jute,B-botom,2020,May,546,34,81,2280,-
Jute,C -bottom,2020,May,294,33,81,2280,-
Jute,Cross botom,2020,May,166,34,81,2280,-
Jute,,2020,May,381,33,79,2280,May
Jute,Smr,2020,May,171,32,73,2280,-
Jute,Gor chhat,2020,May,414,34,78,2280,-
Jute,Mesta gor chhat,2020,May,538,34,80,2280,"4,800"
Cotton,Shimul,2020,May,141,34,77,2280,"32,472"
Cotton,carpus,2020,May,373,33,75,2280,"14,150"
Tobbaco,Jati heavy,2020,May,199,34,79,2280,"10,600"
Tobbaco,Jati Medium,2020,May,555,32,82,2280,"8,500"
Tobbaco,Jati general,2020,May,585,33,78,2280,"6,600"
Tobbaco,Motihar heavy,2020,May,571,34,72,2280,"13,293"
Tobbaco,Motihar medium,2020,May,549,33,72,2280,"10,789"
Tobbaco,Moti general,2020,May,586,32,77,2280,"7,617"
Tobbaco,Varginia(heat),2020,May,518,32,73,2280,-
Tobbaco,Bangla-1 (heat),2020,May,586,32,80,2280,-
Tobbaco,,2020,May,375,33,77,2280,
Tobbaco,"Bangle-2 ,,",2020,May,608,32,81,2280,-
Tobbaco,"Bangle-3 ,,",2020,May,595,33,73,2280,-
Tobbaco,"Bangle-4 ,,",2020,May,474,34,73,2280,-
Tobbaco,"Bangla-5 ,,",2020,May,417,32,76,2280,-
Tobbaco,"Bangle-6 ,,",2020,May,266,34,76,2280,-
Tobbaco,"Bang;a-7 ,,",2020,May,385,32,71,2280,-
Tobbaco,"Bang;a-8 ,,",2020,May,347,34,71,2280,-
Tobbaco,Varginia(air),2020,May,279,33,75,2280,-
Tobbaco,Dv- 1(air),2020,May,523,33,83,2280,-
Tobbaco,"DV-2 ,,",2020,May,374,32,71,2280,-
Tobbaco,"DV-3 ,,",2020,May,231,33,77,2280,-
"Hide skin:
COW",Light,2020,May,441,34,77,2280,"23,135"
"Hide skin:
COW",,2020,May,491,34,85,2280,
"Hide skin:
COW",,2020,May,426,32,83,2280,
"Hide skin:
COW",Medium,2020,May,333,33,84,2280,"38,110"
"Hide skin:
COW",heavy,2020,May,165,33,72,2280,"57,774"
"Hide skin:
COW",katachera,2020,May,425,32,76,2280,"11,857"
"Hide skin
Bufello",heavy,2020,May,598,33,78,2280,"43,750"
"Hide skin
Bufello",,2020,May,618,33,76,2280,
"Hide skin
Bufello",,2020,May,596,34,85,2280,
"Hide skin
Bufello",medium,2020,May,184,32,75,2280,"40,714"
"Hide skin
Bufello",katachera,2020,May,237,33,75,2280,-
Hide skin,Sheep,2020,May,215,33,80,2280,"4,518"
Hide skin,Goat,2020,May,447,32,83,2280,"5,307"
"Chemical
fertilizer",Uria 50 kg,2020,May,168,32,75,2280,786
"Chemical
fertilizer",,2020,May,535,33,83,2280,
"Chemical
fertilizer",,2020,May,246,32,78,2280,
"Chemical
fertilizer","TSP ,,",2020,May,559,33,76,2280,"1,088"
"Chemical
fertilizer","DAP ,,",2020,May,279,34,78,2280,785
"Chemical
fertilizer","MP ,,",2020,May,544,33,77,2280,733
"Chemical
fertilizer",Zinc LOCAL,2020,May,371,34,76,2280,"3,338"
"Chemical
fertilizer",Zinc foreign,2020,May,255,33,82,2280,"3,570"
"Chemical
fertilizer",Zipsum,2020,May,503,32,85,2280,183
Organic,Cowdung,2020,May,530,34,71,2280,117
Organic,,2020,May,501,34,74,2280,May
fertilizer,,2020,May,443,33,81,2280,
Powder milk,Bag,2020,May,280,33,84,2280,-
Cow Milk,liquid,2020,May,477,32,72,2280,"5,070"
Cow Milk,milkvita,2020,May,379,34,81,2280,-
Gawa ghee,-,2020,May,350,34,83,2280,"80,500"
Dano,--,2020,May,566,34,79,2280,"6,569"
Red cow,-,2020,May,208,32,73,2280,"6,875"
Anchor,-,2020,May,197,34,76,2280,"6,000"
"Condensed
milk",One kartoon,2020,May,544,32,79,2280,"2,182"
"Condensed
milk",,2020,May,132,34,72,2280,
"Condensed
milk",,2020,May,372,32,79,2280,
"Hen/chicken-
Live",Local large(900gm+),2020,May,550,32,71,2280,"36,189"
"Hen/chicken-
Live",,2020,May,522,32,74,2280,
"Hen/chicken-
Live",,2020,May,299,32,73,2280,
"Hen/chicken-
Live",",, medium(700gm+)",2020,May,303,32,78,2280,"36,240"
"Hen/chicken-
Live",",, small(500gm+)",2020,May,352,34,72,2280,"35,292"
"Hen/chicken-
Live",Farm broiler,2020,May,244,32,78,2280,"12,096"
"Hen/chicken-
Live",Duck,2020,May,428,32,83,2280,"24,381"
Meat,Cow,2020,May,349,34,73,2280,"50,514"
Meat,Goat,2020,May,331,33,73,2280,"68,947"
Egg,Chicken local,2020,May,580,33,78,2280,"1,083"
Egg,Farm red,2020,May,394,32,79,2280,678
Egg,,2020,May,545,32,78,2280,
Egg,,2020,May,474,33,74,2280,
Egg,Farm white,2020,May,498,34,83,2280,620
Egg,duck,2020,May,401,33,83,2280,"1,083"
Fish (Ka):Fresh,Rui local big(5+kg),2020,May,189,32,78,2280,"31,250"
Fish (Ka):Fresh,"Rui local
(2.5+kg)medium",2020,May,637,32,85,2280,"28,547"
Fish (Ka):Fresh,,2020,May,524,32,80,2280,
Fish (Ka):Fresh,,2020,May,303,32,72,2280,
Fish (Ka):Fresh,"Rui local small
(1.5+kg)",2020,May,193,33,79,2280,"24,539"
Fish (Ka):Fresh,,2020,May,236,34,79,2280,
Fish (Ka):Fresh,,2020,May,384,34,83,2280,
Fish (Ka):Fresh,"Imported
medium(2.5+kg)",2020,May,549,34,83,2280,"23,608"
Fish (Ka):Fresh,,2020,May,400,32,73,2280,
Fish (Ka):Fresh,,2020,May,555,32,75,2280,
Fish (Ka):Fresh,Imported small,2020,May,388,33,85,2280,"19,651"
Fish (Ka):Fresh,Katal large,2020,May,193,33,84,2280,"35,438"
Fish (Ka):Fresh,medium,2020,May,166,32,71,2280,"28,438"
Fish (Ka):Fresh,small,2020,May,206,34,79,2280,"22,030"
Fish (Ka):Live,Mrigel large,2020,May,252,34,80,2280,"20,506"
Fish (Ka):Live,small,2020,May,207,34,79,2280,"14,839"
Fish (Ka):Live,Airr large,2020,May,346,34,81,2280,"29,750"
Fish (Ka):Live,small,2020,May,410,32,74,2280,"39,344"
Fish (Ka):Live,Boal large,2020,May,332,34,79,2280,"56,000"
Fish (Ka):Live,Small,2020,May,347,33,82,2280,"34,964"
Fish (Ka):Live,Chital large,2020,May,606,33,75,2280,-
Fish (Ka):Live,Chital small,2020,May,633,32,79,2280,"18,500"
Fish (Ka):Live,Pangush larges,2020,May,634,34,85,2280,"12,012"
Fish (Ka):Live,small,2020,May,321,32,81,2280,"10,018"
Fish (Ka):Live,,2020,May,383,33,74,2280,May
Fish (Ka):Live,Hilsha,2020,May,361,34,85,2280,"60,583"
Fish (Ka):Live,Prawn bagda,2020,May,134,32,72,2280,"66,234"
Fish (Ka):Live,golda,2020,May,510,33,74,2280,"64,607"
Fish (Ka):Live,small,2020,May,345,32,77,2280,"40,756"
Fish (Ka):Live,Koii,2020,May,561,34,71,2280,"17,675"
Fish (Ka):Live,Magur,2020,May,313,32,80,2280,"60,942"
Fish (Ka):Live,Shing,2020,May,412,33,74,2280,"45,165"
Fish (Ka):Live,Silvar curp,2020,May,457,34,77,2280,"13,052"
Fish (Ka):Live,Grass curp,2020,May,501,32,81,2280,"15,878"
Fish (Ka):Live,Telapia,2020,May,505,34,76,2280,"12,150"
Fish (Ka):Live,Rupchada,2020,May,243,33,81,2280,"80,000"
Fish(Kha)Dry,Rupchada,2020,May,236,34,85,2280,"112,750"
Fish(Kha)Dry,Loitta,2020,May,189,33,82,2280,"50,184"
Fish(Kha)Dry,Puti,2020,May,212,32,84,2280,"34,719"
Fish(Kha)Dry,Prawn,2020,May,261,33,80,2280,"64,560"
Fish(Kha)Dry,Kachki,2020,May,315,33,73,2280,"40,800"
Fish(Kha)Dry,Salted Hilsha,2020,May,242,33,84,2280,"58,750"
Betel nut,-,2020,May,414,32,71,2280,"30,308"
"Betel leaves
bangla",Large,2020,May,422,33,73,2280,"9,694"
"Betel leaves
bangla",,2020,May,369,32,84,2280,
"Betel leaves
bangla",,2020,May,138,32,85,2280,
"Betel leaves
bangla",Medium,2020,May,573,32,75,2280,"6,649"
"Betel leaves
bangla",Small,2020,May,262,32,74,2280,"3,458"
"Betel leaves
bangla",Sanchi,2020,May,291,32,76,2280,"1,929"
Fruits:,Mango Guti,2020,May,607,34,77,2280,"4,822"
Fruits:,Gopalbhog,2020,May,416,33,74,2280,"5,749"
Fruits:,Himsagor,2020,May,441,34,81,2280,"5,986"
Fruits:,Langra,2020,May,171,33,82,2280,"6,313"
Fruits:,Fazli,2020,May,286,34,81,2280,"6,250"
Fruits:,Aswini,2020,May,434,33,77,2280,-
Jackfruits,Large(4+kg),2020,May,263,34,84,2280,"9,575"
Jackfruits,Small,2020,May,241,32,71,2280,"5,870"
Fruits,Green Coconut,2020,May,168,32,73,2280,"3,503"
Fruits,Batabi lebu,2020,May,175,33,79,2280,"1,867"
Fruits,Elachi lebu,2020,May,378,32,84,2280,386
Fruits,Kagozi lebu,2020,May,551,33,74,2280,364
Fruits,Guava,2020,May,431,33,83,2280,"5,614"
Fruits,Amra,2020,May,189,33,72,2280,-
Fruits,Orange,2020,May,503,33,85,2280,"1,416"
Fruits,Apple,2020,May,566,32,77,2280,"13,598"
Fruits,Boroi,2020,May,529,33,71,2280,"5,440"
Fruits,Water melon,2020,May,413,34,78,2280,"11,063"
Fruit:,Melon (Bangi),2020,May,332,34,72,2280,"4,008"
Fruit:,Ripe Papaya,2020,May,127,32,76,2280,"6,566"
Fruit:,Lychee,2020,May,504,32,82,2280,"2,680"
Fruit:,,2020,May,313,33,73,2280,May
Fruit:,Banana: Chapa,2020,May,556,34,81,2280,231
Fruit:,Sabri,2020,May,540,34,71,2280,433
Fruit:,Banana: Sagar,2020,May,321,32,71,2280,339
Fruit:,Paineapple:Calender,2020,May,376,34,74,2280,"3,350"
Fruit:,Jaldub,2020,May,206,33,81,2280,"3,845"
Fruit:,Coconut,2020,May,619,34,80,2280,"3,316"
Fruit:,Dates,2020,May,232,34,83,2280,"17,543"
Fruit:,Tamarind with seed,2020,May,439,32,76,2280,"9,438"
Fruit:,without seed,2020,May,150,34,80,2280,"6,695"
Vegetable:,Potato: Local,2020,May,228,34,79,2280,"2,128"
Vegetable:,Holland White,2020,May,153,33,81,2280,"1,741"
Vegetable:,Red,2020,May,249,32,78,2280,"1,790"
Sweet Potato,,2020,May,205,33,76,2280,"2,050"
Vegetable:,Brinjal,2020,May,639,32,84,2280,"2,743"
Vegetable:,Patal,2020,May,395,33,75,2280,"4,113"
Vegetable:,Chalcumra,2020,May,480,34,85,2280,"2,139"
Vegetable:,Pumpkin,2020,May,632,32,84,2280,"1,974"
Vegetable:,Lao,2020,May,429,32,79,2280,"1,722"
Vegetable:,Uchehhe,2020,May,364,32,71,2280,"6,468"
Vegetable:,Karalla,2020,May,387,33,84,2280,"5,021"
Vegetable:,Green Papaya,2020,May,391,33,75,2280,"1,903"
Vegetable:,Mukhi kachu,2020,May,552,32,75,2280,"3,900"
Vegetable:,Pani kachu,2020,May,130,34,71,2280,"3,092"
Vegetable:,Kachur lati,2020,May,396,34,81,2280,"3,988"
Vegetable:,Kakrol,2020,May,259,34,83,2280,"3,350"
Vegetable:,Lady's Finger,2020,May,410,34,77,2280,"4,565"
Vegetable:,Sosha,2020,May,164,34,79,2280,"2,070"
Vegetable:,Khirai,2020,May,300,32,85,2280,"1,722"
Vegetable:,Beans,2020,May,339,32,77,2280,"2,587"
Vegetable:,Barbati,2020,May,501,34,81,2280,"4,051"
Vegetable:,Tomato Ripe,2020,May,494,34,81,2280,"2,039"
Vegetable:,Motorshooti,2020,May,585,34,75,2280,"4,190"
Vegetable:,Jinga,2020,May,606,34,84,2280,"3,719"
Vegetable:,Chichinga,2020,May,128,33,83,2280,"3,433"
Vegetable:,Dundol,2020,May,121,33,73,2280,"2,995"
Vegetable:,Radish Spinach,2020,May,439,33,75,2280,"1,171"
Vegetable:,Red Spinach,2020,May,614,33,84,2280,"1,744"
Vegetable:,Palongsak,2020,May,437,34,81,2280,"1,519"
Vegetable:,Indian Spinach,2020,May,119,34,75,2280,"1,458"
Vegetable:,Danta,2020,May,277,33,76,2280,"1,640"
Vegetable:,Cauliflower,2020,May,318,33,76,2280,"2,073"
Vegetable:,Cabbage,2020,May,181,33,80,2280,"1,455"
Vegetable:,Oal kopy,2020,May,137,34,81,2280,"1,656"
Vegetable:,Carrot,2020,May,620,32,84,2280,"2,045"
Vegetable:,,2020,May,619,32,76,2280,May
Vegetable:,Green Banana,2020,May,168,32,81,2280,408
Vegetable:,Radish,2020,May,244,34,81,2280,"1,362"
Bibidh:,Sugar-Local,2020,May,322,32,77,2280,"5,911"
Bibidh:,Sugar-foreign,2020,May,538,34,78,2280,"5,918"
Gur,Sugarcane,2020,May,181,33,74,2280,"7,412"
Gur,Dates,2020,May,351,32,74,2280,"9,154"
Salt,With Iodine,2020,May,474,32,77,2280,"2,589"
Salt,loose,2020,May,508,32,73,2280,"1,516"
Vushi,Mashur,2020,May,171,34,85,2280,"2,922"
Vushi,Chola,2020,May,501,33,72,2280,"3,541"
Vushi,Kheshari,2020,May,219,33,84,2280,"3,267"
Vushi,Wheat,2020,May,579,33,72,2280,"2,925"
Vushi,Rice kura,2020,May,542,34,77,2280,"1,247"
Vushi,Lakri cherai Mango,2020,May,502,34,77,2280,534
Paddy Aman,Fine,2020,June,314,33,83,2281,"2,475"
Paddy Aman,Medium,2020,June,636,32,89,2281,"2,297"
Paddy Aman,Coarse,2020,June,632,33,89,2281,"2,130"
Paddy Aman,Pajam,2020,June,598,32,92,2281,-
Paddy Aman,shugandhi,2020,June,328,33,92,2281,"4,300"
Paddy Aus,medium,2020,June,905,32,88,2281,-
Paddy Aus,coarse,2020,June,445,32,77,2281,"1,838"
Paddy Aus,pajam,2020,June,388,32,87,2281,-
Paddy Boro,fine,2020,June,550,33,91,2281,"2,403"
Paddy Boro,medium,2020,June,460,34,87,2281,"2,215"
Paddy Boro,coarse,2020,June,438,33,80,2281,"2,011"
Paddy Boro,pajam,2020,June,900,32,89,2281,"2,369"
Rice Aman,fine,2020,June,716,34,88,2281,"5,314"
Rice Aman,medium,2020,June,277,33,92,2281,"4,226"
Rice Aman,coarse,2020,June,371,32,79,2281,"3,748"
Rice Aman,pajam,2020,June,485,33,81,2281,"4,837"
Rice Aus,Medium,2020,June,311,32,78,2281,-
Rice Aus,coarse,2020,June,815,32,90,2281,"3,735"
Rice Aus,Pajam,2020,June,282,34,86,2281,-
Rice boro,fine,2020,June,311,33,82,2281,"4,960"
Rice boro,medium,2020,June,252,34,91,2281,"4,201"
Rice boro,coarse,2020,June,567,33,80,2281,"3,591"
Rice boro,pajam,2020,June,629,33,81,2281,"4,763"
Rice OMS,course,2020,June,293,34,82,2281,"3,481"
Aromatic rice,Chinigura,2020,June,925,33,91,2281,"8,979"
Aromatic rice,Kalojira,2020,June,695,32,84,2281,"8,413"
Aromatic rice,kataribhog,2020,June,640,32,90,2281,"6,572"
Wheat local,red,2020,June,515,34,83,2281,"2,522"
Wheat local,white,2020,June,287,33,85,2281,"2,509"
Imported,red,2020,June,755,34,89,2281,"2,750"
Imported,white,2020,June,353,34,90,2281,"2,568"
Ata,loose,2020,June,635,32,77,2281,"2,489"
Ata,Packet,2020,June,437,32,88,2281,"3,036"
flour,loose,2020,June,487,34,78,2281,"3,146"
flour,packet,2020,June,724,32,90,2281,"4,108"
Maize,-,2020,June,887,33,85,2281,"1,845"
Kalai,mash,2020,June,808,34,86,2281,8008
Kalai,mashur,2020,June,419,34,91,2281,7468
Kalai,mug,2020,June,820,33,90,2281,7519
Kalai,Chola,2020,June,376,34,89,2281,6607
Kalai,,2020,June,780,32,87,2281,June
Kalai,Motor local,2020,June,604,32,80,2281,4869
Kalai,Motor foreign,2020,June,360,32,87,2281,4869
Kalai,kheshari,2020,June,614,32,91,2281,4952
Dal,Mash gota,2020,June,781,32,77,2281,10968
Dal,Broken,2020,June,868,32,89,2281,10446
Dal,Mashur local gota,2020,June,239,32,91,2281,11148
Dal,Mashur broken,2020,June,691,34,91,2281,7801
Dal,Mashur foreign,2020,June,644,32,90,2281,8433
Dal,Mug local,2020,June,324,33,81,2281,12211
Dal,Chola gota,2020,June,869,32,90,2281,7013
Dal,Chola broken,2020,June,613,33,89,2281,7447
Dal,Motor local,2020,June,925,33,77,2281,9424
Dal,Motor foreign,2020,June,435,33,87,2281,3725
Dal,kheshari,2020,June,792,32,79,2281,7089
Oil seed,Mustard,2020,June,508,32,83,2281,4933
Oil seed,Tishi,2020,June,887,34,90,2281,5738
Oil seed,Til,2020,June,905,34,82,2281,6103
Oil seed,Nut,2020,June,342,32,80,2281,9253
Oil,Mustard,2020,June,615,33,91,2281,12901
Oil,Soyabeen,2020,June,861,33,81,2281,8415
Oil,Pulm,2020,June,685,33,81,2281,6652
Oil,Ghee (dalda),2020,June,322,33,78,2281,8240
Oil,Butter oil,2020,June,933,33,85,2281,61667
Oil,Coconut,2020,June,552,34,78,2281,23178
khail,Mustard,2020,June,380,32,88,2281,3400
khail,Til,2020,June,611,34,81,2281,3738
khail,Others,2020,June,918,33,88,2281,3783
Spice,Onion local,2020,June,268,34,86,2281,3778
Spice,Onion imported,2020,June,532,33,91,2281,2373
Spice,Garlic local,2020,June,750,33,78,2281,8845
Spice,Garlic imported,2020,June,278,32,79,2281,9919
Spice,Chilli dried,2020,June,891,33,77,2281,18447
Spice,Green chilli,2020,June,552,32,87,2281,4017
Spice,Ginger local,2020,June,667,33,86,2281,21022
Spice,Ginger imported,2020,June,307,33,79,2281,13609
Spice,Turmeric round,2020,June,544,32,80,2281,11000
Spice,Turmeric long,2020,June,269,32,78,2281,12576
Spice,Coriander old,2020,June,351,34,79,2281,9348
Spice,Coriander new,2020,June,667,32,90,2281,9216
Jute,White/tosha top,2020,June,686,32,77,2281,"3,033"
Jute,Middle,2020,June,641,33,83,2281,"4,325"
Jute,B-botom,2020,June,457,33,89,2281,-
Jute,C -bottom,2020,June,711,33,78,2281,-
Jute,Cross botom,2020,June,858,34,90,2281,-
Jute,,2020,June,560,33,79,2281,June
Jute,Smr,2020,June,921,34,91,2281,-
Jute,Gor chhat,2020,June,483,33,82,2281,-
Jute,Mesta gor chhat,2020,June,636,34,86,2281,"4,800"
Cotton,Shimul,2020,June,563,32,77,2281,"32,219"
Cotton,carpus,2020,June,668,34,86,2281,"17,417"
Tobbaco,Jati heavy,2020,June,641,32,79,2281,"10,600"
Tobbaco,Jati Medium,2020,June,837,33,85,2281,"8,500"
Tobbaco,Jati general,2020,June,543,34,80,2281,"6,600"
Tobbaco,Motihar heavy,2020,June,836,32,88,2281,"14,728"
Tobbaco,Motihar medium,2020,June,269,34,80,2281,"10,825"
Tobbaco,Moti general,2020,June,456,32,81,2281,"7,480"
Tobbaco,Varginia(heat),2020,June,526,33,87,2281,-
Tobbaco,Bangla-1 (heat),2020,June,398,32,82,2281,-
Tobbaco,,2020,June,920,32,89,2281,
Tobbaco,"Bangle-2 ,,",2020,June,619,32,86,2281,-
Tobbaco,"Bangle-3 ,,",2020,June,739,32,88,2281,-
Tobbaco,"Bangle-4 ,,",2020,June,456,32,77,2281,-
Tobbaco,"Bangla-5 ,,",2020,June,913,33,85,2281,-
Tobbaco,"Bangle-6 ,,",2020,June,490,34,78,2281,-
Tobbaco,"Bang;a-7 ,,",2020,June,684,34,86,2281,-
Tobbaco,"Bang;a-8 ,,",2020,June,343,34,88,2281,-
Tobbaco,Varginia(air),2020,June,907,32,84,2281,-
Tobbaco,Dv- 1(air),2020,June,381,34,89,2281,-
Tobbaco,"DV-2 ,,",2020,June,578,32,88,2281,-
Tobbaco,"DV-3 ,,",2020,June,347,34,82,2281,-
"Hide skin:
COW",Light,2020,June,382,32,80,2281,"27,225"
"Hide skin:
COW",,2020,June,240,32,78,2281,
"Hide skin:
COW",,2020,June,493,32,87,2281,
"Hide skin:
COW",Medium,2020,June,466,32,81,2281,"33,296"
"Hide skin:
COW",heavy,2020,June,677,33,78,2281,"53,517"
"Hide skin:
COW",katachera,2020,June,906,32,84,2281,"11,500"
"Hide skin
Bufello",heavy,2020,June,780,34,81,2281,"46,292"
"Hide skin
Bufello",,2020,June,914,32,86,2281,
"Hide skin
Bufello",,2020,June,361,32,91,2281,
"Hide skin
Bufello",medium,2020,June,362,32,77,2281,"39,813"
"Hide skin
Bufello",katachera,2020,June,428,33,80,2281,-
Hide skin,Sheep,2020,June,837,33,92,2281,"2,979"
Hide skin,Goat,2020,June,310,32,77,2281,"3,774"
"Chemical
fertilizer",Uria 50 kg,2020,June,657,33,80,2281,786
"Chemical
fertilizer",,2020,June,743,33,81,2281,
"Chemical
fertilizer",,2020,June,368,34,84,2281,
"Chemical
fertilizer","TSP ,,",2020,June,734,32,87,2281,"1,090"
"Chemical
fertilizer","DAP ,,",2020,June,898,34,84,2281,782
"Chemical
fertilizer","MP ,,",2020,June,498,32,89,2281,733
